Upin	FN	LN	A1	A2	C	S	PreferredAddressCategory	Z	Language	Gender	DOB	ClientCode	Ethnicity	Memberid	SubscriberID	SubscriberClientMemberID	MobileNumber	emailid_work	emailid_home	PortalUserName	PortalPassword	Fb	Twitter	Acctid	GroupNumber	SectionNumber	CoverageCode	coveragebegindate	coverageEnddate	OptinPreference	DeliveryChannel	ResponseStatus	JobStatus	JobCode	HireDate	LocationCode	FIPS	CensusTrack	CensusBlock	DeviceName	SubscriptionType	RelationShip	ResponseType	RelatedUpin	ExpectNotifMsgdate	SendingAddress	MessageType	e_ProgramLogo	ReminderURL	ReplyToEmail	SenderName	PackageCode	RxPlanCode	Insuranceplancode	DescriptorCode	County	longitude	latitude	RelationShipCode	opt_out_status	CorpCD	role	IncentiveId	prescription_drug_plan	benefit_begin_date	medical_plan_type	minor_dependent_flag	district	division	store_code	region_code	department_code	healthy_living_credit_election	orange_life_questionaire_status	tobacco_free_status	screening_status	completed_one_checklist_item	completed_two_checklist_item	completed_three_checklist_item	completed_four_checklist_item	completed_five_checklist_item	completed_six_checklist_item	mail_begin_date	email_begin_date	work_state	occ	healthy_living_credit_id	business_unit	texting_consent	benefit_summary_consent	overall_electronic_consent	mobile_begin_date	four_digit_ID	Legacy_RoleID	MemberStatus	CoverageLevel
TEST_1021_GEN_USER1	Clarence	Russell	#93455	OLD SHORE ROAD 1	arizona	AZ	OTHER	85001	en_US	M	1985-12-01	1021	ET10	1021BQ201	1021BQ201	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	Ry501				SM91021	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	SM145	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	TEST_1013_CAMP_USER1	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	01	CPMO	Ada County			01	OPTED_IN	EV115	role1	incentiveId_ROLE1	01	1970-07-31	PPO	Y	LUCK	LAN	2001	4002	187											2014-11-04	2014-11-04	abcd	FJUT	1021CQ201	abcd	Y	Y	E	2014-12-04	1231	CHRA1RNCHILD1Y	FTE	You Only
TEST_1021_GEN_USER2	Paul	Bishop	#93456	OLD SHORE ROAD 2	arizona	AZ	OTHER	85001	en_US	F	1985-12-02	1021	ET10	1021BQ202	1021BQ202	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	Ry502				SM91022	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	SM146	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	TEST_1013_CAMP_USER1	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	14	CPMO	Ada County			01	OPTED_IN	EV115	role1	incentiveId_ROLE1	14	1970-07-31	PPO	Y	LUCK	LAN	2002	4003	188											2014-11-04	2014-11-04	abcd	FJUT	1021CQ202	abcd	Y	Y	E	2014-12-04	1232	CHRA1RNCHILD1Y	FTE	You Only
TEST_1021_GEN_USER3	Billy	Harvey	#93457	OLD SHORE ROAD 3	arizona	AZ	OTHER	85001	en_US	M	1985-12-03	1021	ET10	1021BQ203	1021BQ203	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	Ry503				SM91023	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	SM147	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	TEST_1013_CAMP_USER1	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	01	CPMO	Ada County			01	OPTED_IN	EV115	role2	incentiveId_ROLE2	01	1970-07-31	PPO	Y	LUCK	LAN	2003	4004	189											2014-11-04	2014-11-04	abcd	FJUT	1021CQ203	abcd	Y	Y	E	2014-12-04	1233	CHRA1RNCHILD1Y	FTE	You Only
TEST_1021_GEN_USER4	Peter	Reed	#93458	OLD SHORE ROAD 4	arizona	AZ	OTHER	85001	en_US	F	1985-12-04	1021	ET10	1021BQ204	1021BQ204	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	Ry504				SM91024	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	SM148	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	TEST_1013_CAMP_USER1	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	14	CPMO	Ada County			01	OPTED_IN	EV115	role2	incentiveId_ROLE2	14	1970-07-31	PPO	Y	LUCK	LAN	2004	4005	190											2014-11-04	2014-11-04	abcd	FJUT	1021CQ204	abcd	Y	Y	E	2014-12-04	1234	CHRA1RNCHILD1Y	FTE	You Only
TEST_1021_GEN_USER5	Ralph	Cook	#93459	OLD SHORE ROAD 5	arizona	AZ	OTHER	85001	en_US	M	1985-12-05	1021	ET10	1021BQ205	1021BQ205	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	Ry505				SM91025	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	SM149	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	TEST_1013_CAMP_USER1	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	04	CPMO	Ada County			01	OPTED_IN	EV115	role3	incentiveId_ROLE3	04	1970-07-31	PPO	Y	LUCK	LAN	2005	4006	191											2014-11-04	2014-11-04	abcd	FJUT	1021CQ205	abcd	Y	Y	E	2014-12-04	1235	CHRA1RNCHILD1Y	FTE	You Only
TEST_1021_GEN_USER6	Phillip	Sims	#93460	OLD SHORE ROAD 6	arizona	AZ	OTHER	85001	en_US	F	1985-12-06	1021	ET10	1021BQ206	1021BQ206	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	Ry506				SM91026	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	SM150	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	TEST_1013_CAMP_USER1	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	05	CPMO	Ada County			01	OPTED_IN	EV115	role3	incentiveId_ROLE3	05	1970-07-31	PPO	Y	LUCK	LAN	2006	4007	192											2014-11-04	2014-11-04	abcd	FJUT	1021CQ206	abcd	Y	Y	E	2014-12-04	1236	CHRA1RNCHILD1Y	FTE	You Only
TEST_1021_GEN_USER7	Clarence	Russell	#93461	OLD SHORE ROAD 7	arizona	AZ	OTHER	85001	en_US	M	1985-12-07	1021	ET10	1021BQ207	1021BQ207	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	Ry507				SM91027	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	SM151	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	TEST_1013_CAMP_USER1	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	10	CPMO	Ada County			01	OPTED_IN	EV115	role3	incentiveId_ROLE3	10	1970-07-31	PPO	Y	LUCK	LAN	2007	4008	193											2014-11-04	2014-11-04	abcd	FJUT	1021CQ207	abcd	Y	Y	E	2014-12-04	1237	CHRA1RNCHILD1Y	FTE	You Only
TEST_1021_GEN_USER8	Paul	Bishop	#93462	OLD SHORE ROAD 8	arizona	AZ	OTHER	85001	en_US	F	1985-12-08	1021	ET10	1021BQ208	1021BQ208	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	Ry508				SM91028	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	SM152	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	TEST_1013_CAMP_USER1	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	11	CPMO	Ada County			01	OPTED_IN	EV115	role3	incentiveId_ROLE3	11	1970-07-31	PPO	Y	LUCK	LAN	2008	4009	194											2014-11-04	2014-11-04	abcd	FJUT	1021CQ208	abcd	Y	Y	E	2014-12-04	1238	CHRA1RNCHILD1Y	FTE	You Only
TEST_1021_GEN_USER9	Billy	Harvey	#93463	OLD SHORE ROAD 9	arizona	AZ	OTHER	85001	en_US	M	1985-12-09	1021	ET10	1021BQ209	1021BQ209	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	Ry509				SM91029	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	SM153	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	TEST_1013_CAMP_USER1	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	13	CPMO	Ada County			01	OPTED_IN	EV115	role3	incentiveId_ROLE3	13	1970-07-31	PPO	Y	LUCK	LAN	2009	4010	195											2014-11-04	2014-11-04	abcd	FJUT	1021CQ209	abcd	Y	Y	E	2014-12-04	1239	CHRA1RNCHILD1Y	FTE	You Only
TEST_1021_GEN_USER10	Peter	Reed	#93464	OLD SHORE ROAD 10	arizona	AZ	OTHER	85001	en_US	F	1985-12-10	1021	ET10	1021BQ210	1021BQ210	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	Ry510				SM91030	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	SM154	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	TEST_1013_CAMP_USER1	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	15	CPMO	Ada County			01	OPTED_IN	EV115	role3	incentiveId_ROLE3	15	1970-07-31	PPO	Y	LUCK	LAN	2010	4011	196											2014-11-04	2014-11-04	abcd	FJUT	1021CQ210	abcd	Y	Y	E	2014-12-04	1240	CHRA1RNCHILD1Y	FTE	You Only
