campaignsUsername	blacklisted	lastlogin	password	passwordsalt	registration_date	role	Upin
test1031genuser1@goevive.com			$2a$12$StlPCyQSTmEvLGSS3DqIgu/APrxSYDeDk938/rv7awB7YF8QD8vj2			user	TEST_1031_GEN_USER1
test1031genuser2@goevive.com			$2a$12$StlPCyQSTmEvLGSS3DqIgu/APrxSYDeDk938/rv7awB7YF8QD8vj2			user	TEST_1031_GEN_USER2
test1031genuser3@goevive.com			$2a$12$StlPCyQSTmEvLGSS3DqIgu/APrxSYDeDk938/rv7awB7YF8QD8vj2			user	TEST_1031_GEN_USER3
test1031genuser4@goevive.com			$2a$12$StlPCyQSTmEvLGSS3DqIgu/APrxSYDeDk938/rv7awB7YF8QD8vj2			user	TEST_1031_GEN_USER4
test1031genuser5@goevive.com			$2a$12$StlPCyQSTmEvLGSS3DqIgu/APrxSYDeDk938/rv7awB7YF8QD8vj2			user	TEST_1031_GEN_USER5
test1031genuser6@goevive.com			$2a$12$StlPCyQSTmEvLGSS3DqIgu/APrxSYDeDk938/rv7awB7YF8QD8vj2			user	TEST_1031_GEN_USER6
test1031genuser7@goevive.com			$2a$12$StlPCyQSTmEvLGSS3DqIgu/APrxSYDeDk938/rv7awB7YF8QD8vj2			user	TEST_1031_GEN_USER7
test1031genuser8@goevive.com			$2a$12$StlPCyQSTmEvLGSS3DqIgu/APrxSYDeDk938/rv7awB7YF8QD8vj2			user	TEST_1031_GEN_USER8
test1031genuser9@goevive.com			$2a$12$StlPCyQSTmEvLGSS3DqIgu/APrxSYDeDk938/rv7awB7YF8QD8vj2			user	TEST_1031_GEN_USER9
test1031genuser10@goevive.com			$2a$12$StlPCyQSTmEvLGSS3DqIgu/APrxSYDeDk938/rv7awB7YF8QD8vj2			user	TEST_1031_GEN_USER10
test1031genuser11@goevive.com			$2a$12$StlPCyQSTmEvLGSS3DqIgu/APrxSYDeDk938/rv7awB7YF8QD8vj2			user	TEST_1031_GEN_USER11
test1031genuser12@goevive.com			$2a$12$StlPCyQSTmEvLGSS3DqIgu/APrxSYDeDk938/rv7awB7YF8QD8vj2			user	TEST_1031_GEN_USER12
test1031genuser13@goevive.com			$2a$12$StlPCyQSTmEvLGSS3DqIgu/APrxSYDeDk938/rv7awB7YF8QD8vj2			user	TEST_1031_GEN_USER13
test1031genuser14@goevive.com			$2a$12$StlPCyQSTmEvLGSS3DqIgu/APrxSYDeDk938/rv7awB7YF8QD8vj2			user	TEST_1031_GEN_USER14
test1031genuser15@goevive.com			$2a$12$StlPCyQSTmEvLGSS3DqIgu/APrxSYDeDk938/rv7awB7YF8QD8vj2			user	TEST_1031_GEN_USER15
test1031genuser16@goevive.com			$2a$12$StlPCyQSTmEvLGSS3DqIgu/APrxSYDeDk938/rv7awB7YF8QD8vj2			user	TEST_1031_GEN_USER16
test1031genuser17@goevive.com			$2a$12$StlPCyQSTmEvLGSS3DqIgu/APrxSYDeDk938/rv7awB7YF8QD8vj2			user	TEST_1031_GEN_USER17
test1031genuser18@goevive.com			$2a$12$StlPCyQSTmEvLGSS3DqIgu/APrxSYDeDk938/rv7awB7YF8QD8vj2			user	TEST_1031_GEN_USER18
test1031genuser19@goevive.com			$2a$12$StlPCyQSTmEvLGSS3DqIgu/APrxSYDeDk938/rv7awB7YF8QD8vj2			user	TEST_1031_GEN_USER19
test1031genuser20@goevive.com			$2a$12$StlPCyQSTmEvLGSS3DqIgu/APrxSYDeDk938/rv7awB7YF8QD8vj2			user	TEST_1031_GEN_USER20
test1031genuser21@goevive.com			$2a$12$StlPCyQSTmEvLGSS3DqIgu/APrxSYDeDk938/rv7awB7YF8QD8vj2			user	TEST_1031_GEN_USER21
test1031genuser22@goevive.com			$2a$12$StlPCyQSTmEvLGSS3DqIgu/APrxSYDeDk938/rv7awB7YF8QD8vj2			user	TEST_1031_GEN_USER22
test1031genuser23@goevive.com			$2a$12$StlPCyQSTmEvLGSS3DqIgu/APrxSYDeDk938/rv7awB7YF8QD8vj2			user	TEST_1031_GEN_USER23
