Upin	FN	LN	A1	A2	C	S	PreferredAddressCategory	Z	Language	Gender	DOB	ClientCode	Ethnicity	Memberid	SubscriberID	SubscriberClientMemberID	MobileNumber	emailid_work	emailid_home	PortalUserName	PortalPassword	Fb	Twitter	Acctid	GroupNumber	SectionNumber	CoverageCode	coveragebegindate	coverageEnddate	OptinPreference	DeliveryChannel	ResponseStatus	JobStatus	JobCode	HireDate	LocationCode	FIPS	CensusTrack	CensusBlock	DeviceName	SubscriptionType	RelationShip	ResponseType	RelatedUpin	ExpectNotifMsgdate	SendingAddress	MessageType	e_ProgramLogo	ReminderURL	ReplyToEmail	SenderName	PackageCode	RxPlanCode	Insuranceplancode	DescriptorCode	County	longitude	latitude	RelationShipCode	opt_out_status	CorpCD	role	IncentiveId	prescription_drug_plan	benefit_begin_date	medical_plan_type	minor_dependent_flag	district	division	store_code	region_code	department_code	healthy_living_credit_election	orange_life_questionaire_status	tobacco_free_status	screening_status	completed_one_checklist_item	completed_two_checklist_item	completed_three_checklist_item	completed_four_checklist_item	completed_five_checklist_item	completed_six_checklist_item	mail_begin_date	email_begin_date	work_state	occ	healthy_living_credit_id	business_unit	texting_consent	benefit_summary_consent	overall_electronic_consent	mobile_begin_date	four_digit_ID	Legacy_RoleID	MemberStatus	CoverageLevel
TEST_1035_CAMP_USER1	Corina	Ahlm	#93455	OLD SHORE ROAD 1	arizona	AZ	OTHER	85001	en_US	M	1985-12-01	1035	ET10	1035CP100	1035CP100	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	RR567				DG91047	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	SM194	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	TEST_1035_CAMP_USER1	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	VALUE	CPMO	Ada County			01	OPTED_IN	EV115	role1	incentiveId_ROLE1	1	1970-07-31	PPO	Y	LUCK	LAN	4233	4444	101	Y										2014-11-04	2014-11-04	abcd	FJUT	1035YY887	abcd	Y	Y	E	2014-12-04	5454	CHRA1RNCHILD1Y	FTE	You Only
TEST_1035_CAMP_USER2	Corine	Ahlman	#93455	OLD SHORE ROAD 1	arizona	NJ	OTHER	85001	en_US	F	1985-12-02	1035	ET10	1035CP101	1035CP101	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	RR567				DG91048	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	SM194	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	TEST_1035_CAMP_USER2	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	VALPCNP	CPMO	Ada County			01	OPTED_IN	EV115	role1	incentiveId_ROLE1	1	1970-07-31	PPO	Y	LUCK	LAN	4233	4445	101	Y										2014-11-04	2014-11-04	abcd	FJUT	1035YY888	abcd	Y	Y	E	2014-12-04	5455	CHRA1RNCHILD1Y	FTE	You Only
TEST_1035_CAMP_USER3	Corinna	Ahlo	#93455	OLD SHORE ROAD 1	arizona	AZ	OTHER	85001	en_US	F	1985-12-03	1035	ET10	1035CP102	1035CP102	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	RR567				DG91049	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	SM194	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	TEST_1035_CAMP_USER3	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	NETWORK	CPMO	Ada County			01	OPTED_IN	EV115	role1	incentiveId_ROLE1	1	1970-07-31	PPO	Y	LUCK	LAN	4233	4446	101	Y										2014-11-04	2014-11-04	abcd	FJUT	1035YY889	abcd	Y	Y	E	2014-12-04	5456	CHRA1RNCHILD1Y	FTE	You Only
TEST_1035_CAMP_USER4	Corinne	Ahlquist	#93455	OLD SHORE ROAD 1	arizona	NJ	OTHER	85001	en_US	M	1985-12-04	1035	ET10	1035CP103	1035CP103	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	RR567				DG91050	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	SM194	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	TEST_1035_CAMP_USER4	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	NETPCNP	CPMO	Ada County			01	OPTED_IN	EV115	role1	incentiveId_ROLE1	1	1970-07-31	PPO	Y	LUCK	LAN	4233	4447	101	Y										2014-11-04	2014-11-04	abcd	FJUT	1035YY890	abcd	Y	Y	E	2014-12-04	5457	CHRA1RNCHILD1Y	FTE	You Only
TEST_1035_CAMP_USER5	Corliss	Ahlstedt	#93455	OLD SHORE ROAD 1	arizona	AZ	OTHER	85001	en_US	F	1985-12-01	1035	ET10	1035CP104	1035CP100	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	RR567				DG91051	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	SM194	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	TEST_1035_CAMP_USER5	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	VALUE	CPMO	Ada County			02	OPTED_IN	EV115	role2	incentiveId_ROLE2	1	1970-07-31	PPO	Y	LUCK	LAN	4233	4448	101	Y										2014-11-04	2014-11-04	abcd	FJUT	1035YY891	abcd	Y	Y	E	2014-12-04	5458	CHRA1RNCHILD1Y	FTE	You Only
TEST_1035_CAMP_USER6	Cornelia	Ahlstrom	#93455	OLD SHORE ROAD 1	arizona	NJ	OTHER	85001	en_US	M	1985-12-02	1035	ET10	1035CP105	1035CP101	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	RR567				DG91052	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	SM194	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	TEST_1035_CAMP_USER6	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	VALPCNP	CPMO	Ada County			02	OPTED_IN	EV115	role2	incentiveId_ROLE2	1	1970-07-31	PPO	Y	LUCK	LAN	4233	4449	101	Y										2014-11-04	2014-11-04	abcd	FJUT	1035YY892	abcd	Y	Y	E	2014-12-04	5459	CHRA1RNCHILD1Y	FTE	You Only
TEST_1035_CAMP_USER7	Cornelius	Ahluwalia	#93455	OLD SHORE ROAD 1	arizona	AZ	OTHER	85001	en_US	M	1985-12-03	1035	ET10	1035CP106	1035CP102	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	RR567				DG91053	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	SM194	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	TEST_1035_CAMP_USER7	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	NETWORK	CPMO	Ada County			02	OPTED_IN	EV115	role2	incentiveId_ROLE2	1	1970-07-31	PPO	Y	LUCK	LAN	4233	4450	101	Y										2014-11-04	2014-11-04	abcd	FJUT	1035YY893	abcd	Y	Y	E	2014-12-04	5460	CHRA1RNCHILD1Y	FTE	You Only
TEST_1035_CAMP_USER8	Cornell	Ahmad	#93455	OLD SHORE ROAD 1	arizona	NJ	OTHER	85001	en_US	F	1985-12-04	1035	ET10	1035CP107	1035CP103	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	RR567				DG91054	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	SM194	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	TEST_1035_CAMP_USER8	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	NETPCNP	CPMO	Ada County			02	OPTED_IN	EV115	role2	incentiveId_ROLE2	1	1970-07-31	PPO	Y	LUCK	LAN	4233	4451	101	Y										2014-11-04	2014-11-04	abcd	FJUT	1035YY894	abcd	Y	Y	E	2014-12-04	5461	CHRA1RNCHILD1Y	FTE	You Only
TEST_1035_CAMP_USER9	Corrie	Ahmadi	#93455	OLD SHORE ROAD 1	arizona	AZ	OTHER	85001	en_US	F	1985-12-01	1035	ET10	1035CP108	1035CP108	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	RR567				DG91055	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	SM194	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	TEST_1035_CAMP_USER9	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	SAVPCNP	CPMO	Ada County			01	OPTED_IN	EV115	role3	incentiveId_ROLE3	1	1970-07-31	PPO	Y	LUCK	LAN	4233	4452	101	Y										2014-11-04	2014-11-04	abcd	FJUT	1035YY895	abcd	Y	Y	E	2014-12-04	5462	CHRA1RNCHILD1Y	FTE	You Only
TEST_1035_CAMP_USER10	Corrin	Ahmann	#93455	OLD SHORE ROAD 1	arizona	NJ	OTHER	85001	en_US	F	1985-12-02	1035	ET10	1035CP109	1035CP109	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	RR567				DG91056	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	SM194	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	TEST_1035_CAMP_USER10	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	SAVINGS	CPMO	Ada County			01	OPTED_IN	EV115	role3	incentiveId_ROLE3	1	1970-07-31	PPO	Y	LUCK	LAN	4233	4453	101	Y										2014-11-04	2014-11-04	abcd	FJUT	1035YY896	abcd	Y	Y	E	2014-12-04	5463	CHRA1RNCHILD1Y	FTE	You Only
