Upin	FN	LN	A1	A2	C	S	PreferredAddressCategory	Z	Language	Gender	DOB	ClientCode	Ethnicity	Memberid	SubscriberID	SubscriberClientMemberID	MobileNumber	emailid_work	emailid_home	PortalUserName	PortalPassword	Fb	Twitter	Acctid	GroupNumber	SectionNumber	CoverageCode	coveragebegindate	coverageEnddate	OptinPreference	DeliveryChannel	ResponseStatus	JobStatus	JobCode	HireDate	LocationCode	FIPS	CensusTrack	CensusBlock	DeviceName	SubscriptionType	RelationShip	ResponseType	RelatedUpin	ExpectNotifMsgdate	SendingAddress	MessageType	e_ProgramLogo	ReminderURL	ReplyToEmail	SenderName	PackageCode	RxPlanCode	Insuranceplancode	DescriptorCode	County	longitude	latitude	RelationShipCode	opt_out_status	CorpCD	role	IncentiveId	prescription_drug_plan	benefit_begin_date	medical_plan_type	minor_dependent_flag	district	division	store_code	region_code	department_code	healthy_living_credit_election	orange_life_questionaire_status	tobacco_free_status	screening_status	completed_one_checklist_item	completed_two_checklist_item	completed_three_checklist_item	completed_four_checklist_item	completed_five_checklist_item	completed_six_checklist_item	mail_begin_date	email_begin_date	work_state	occ	healthy_living_credit_id	business_unit	texting_consent	benefit_summary_consent	overall_electronic_consent	mobile_begin_date	four_digit_ID	Legacy_RoleID	MemberStatus	CoverageLevel
TEST_1011_IM_USER101	Dorinda	Ahmad	#93455	OLD SHORE ROAD 1	arizona	AZ	OTHER	85001	en_US	M	1985-12-01	1011	ET01	1011BQ501	1011BQ501	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	TH4013				SW91022	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	FR113	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	ABCD	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	BCBSCORE	CPMO	Ada County			01	OPTED_IN	EV115	employees	incentiveId_EMPLOYEES	BCBSCORE	1970-07-31	PPO	Y	LUCK	LAN	2109	4431	132											2014-11-04	2014-11-04	abcd	FJUT	1011QA201	abcd	Y	Y	E	2014-12-04	7765	CHRA1RNCHILD1Y	FTE	You Only
TEST_1011_IM_USER102	Dorine	Ahmadi	#93456	OLD SHORE ROAD 2	new york	NY	OTHER	00802	en_US	M	1985-12-02	1011	ET01	1011BQ502	1011BQ502	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	TH4014				SW91023	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	FR114	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	ABCD	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	BCBSSTDRD	CPMO	Ada County			01	OPTED_IN	EV115	employees	incentiveId_EMPLOYEES	BCBSSTDRD	1970-07-31	PPO	Y	LUCK	LAN	2110	4432	133											2014-11-04	2014-11-04	abcd	FJUT	1011QA202	abcd	Y	Y	E	2014-12-04	7766	CHRA1RNCHILD1Y	FTE	You Only
TEST_1011_IM_USER103	Doris	Ahmann	#93457	OLD SHORE ROAD 3	arizona	AZ	OTHER	85001	en_US	F	1985-12-03	1011	ET01	1011BQ503	1011BQ503	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	TH4015				SW91024	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	FR115	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	ABCD	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	BCBSCORE	CPMO	Ada County			01	OPTED_IN	EV115	employees	incentiveId_EMPLOYEES	BCBSCORE	1970-07-31	PPO	Y	LUCK	LAN	2111	4433	134											2014-11-04	2014-11-04	abcd	FJUT	1011QA203	abcd	Y	Y	E	2014-12-04	7767	CHRA1RNCHILD1Y	FTE	You Only
TEST_1011_IM_USER104	Dorla	Ahmau	#93458	OLD SHORE ROAD 4	new york	NY	OTHER	00802	en_US	F	1985-12-04	1011	ET01	1011BQ504	1011BQ504	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	TH4016				SW91025	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	FR116	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	ABCD	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	BCBSSTDRD	CPMO	Ada County			01	OPTED_IN	EV115	employees	incentiveId_EMPLOYEES	BCBSSTDRD	1970-07-31	PPO	Y	LUCK	LAN	2112	4434	135											2014-11-04	2014-11-04	abcd	FJUT	1011QA204	abcd	Y	Y	E	2014-12-04	7768	CHRA1RNCHILD1Y	FTE	You Only
TEST_1011_IM_USER105	Dorotha	Ahmed	#93459	OLD SHORE ROAD 5	arizona	AZ	OTHER	85001	en_US	M	1985-12-05	1011	ET01	1011BQ505	1011BQ505	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	TH4017				SW91026	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	FR117	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	ABCD	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	BCBSCNSMR	CPMO	Ada County			01	OPTED_IN	EV115	employeesppo	incentiveId_EMPLOYEESPPO	BCBSCNSMR	1970-07-31	PPO	Y	LUCK	LAN	2113	4435	136											2014-11-04	2014-11-04	abcd	FJUT	1011QA205	abcd	Y	Y	E	2014-12-04	7769	CHRA1RNCHILD1Y	FTE	You Only
TEST_1011_IM_USER106	Dorothea	Ahn	#93460	OLD SHORE ROAD 6	new york	NY	OTHER	00802	en_US	M	1985-12-06	1011	ET01	1011BQ506	1011BQ506	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	TH4018				SW91027	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	FR118	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	ABCD	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	BCBSHRA	CPMO	Ada County			01	OPTED_IN	EV115	employeesppo	incentiveId_EMPLOYEESPPO	BCBSHRA	1970-07-31	PPO	Y	LUCK	LAN	2114	4436	137											2014-11-04	2014-11-04	abcd	FJUT	1011QA206	abcd	Y	Y	E	2014-12-04	7770	CHRA1RNCHILD1Y	FTE	You Only
TEST_1011_IM_USER107	Dorothy	Ahne	#93461	OLD SHORE ROAD 7	arizona	AZ	OTHER	85001	en_US	F	1985-12-07	1011	ET01	1011BQ507	1011BQ507	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	TH4019				SW91028	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	FR119	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	ABCD	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	BCBSCNSMR	CPMO	Ada County			01	OPTED_IN	EV115	employeesppo	incentiveId_EMPLOYEESPPO	BCBSCNSMR	1970-07-31	PPO	Y	LUCK	LAN	2115	4437	138											2014-11-04	2014-11-04	abcd	FJUT	1011QA207	abcd	Y	Y	E	2014-12-04	7771	CHRA1RNCHILD1Y	FTE	You Only
TEST_1011_IM_USER108	Dorris	Ahnell	#93462	OLD SHORE ROAD 8	new york	NY	OTHER	00802	en_US	F	1985-12-08	1011	ET01	1011BQ508	1011BQ508	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	TH4020				SW91029	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	FR120	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	ABCD	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	BCBSHRA	CPMO	Ada County			01	OPTED_IN	EV115	employeesppo	incentiveId_EMPLOYEESPPO	BCBSHRA	1970-07-31	PPO	Y	LUCK	LAN	2116	4438	139											2014-11-04	2014-11-04	abcd	FJUT	1011QA208	abcd	Y	Y	E	2014-12-04	7772	CHRA1RNCHILD1Y	FTE	You Only
TEST_1011_IM_USER109	Dorsey	Ahner	#93463	OLD SHORE ROAD 9	arizona	AZ	OTHER	85001	en_US	F	1985-12-09	1011	ET01	1011BQ509	1011BQ501	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	TH4021				SW91030	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	FR121	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	ABCD	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	BCBSCNSMR	CPMO	Ada County			02	OPTED_IN	EV115	dependents	incentiveId_DEPENDENTS	BCBSCNSMR	1970-07-31	PPO	Y	LUCK	LAN	2117	4439	140											2014-11-04	2014-11-04	abcd	FJUT	1011QA209	abcd	Y	Y	E	2014-12-04	7773	CHRA1RNCHILD1Y	FTE	You Only
TEST_1011_IM_USER110	Dortha	Aho	#93464	OLD SHORE ROAD 10	new york	NY	OTHER	00802	en_US	F	1985-12-10	1011	ET01	1011BQ510	1011BQ502	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	TH4022				SW91031	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	FR122	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	ABCD	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	BCBSHRA	CPMO	Ada County			02	OPTED_IN	EV115	dependents	incentiveId_DEPENDENTS	BCBSHRA	1970-07-31	PPO	Y	LUCK	LAN	2118	4440	141											2014-11-04	2014-11-04	abcd	FJUT	1011QA210	abcd	Y	Y	E	2014-12-04	7774	CHRA1RNCHILD1Y	FTE	You Only
