Upin	FN	LN	A1	A2	C	S	PreferredAddressCategory	Z	Language	Gender	DOB	ClientCode	Ethnicity	Memberid	SubscriberID	SubscriberClientMemberID	MobileNumber	emailid_work	emailid_home	PortalUserName	PortalPassword	Fb	Twitter	Acctid	GroupNumber	SectionNumber	CoverageCode	coveragebegindate	coverageEnddate	OptinPreference	DeliveryChannel	ResponseStatus	JobStatus	JobCode	HireDate	LocationCode	FIPS	CensusTrack	CensusBlock	DeviceName	SubscriptionType	RelationShip	ResponseType	RelatedUpin	ExpectNotifMsgdate	SendingAddress	MessageType	e_ProgramLogo	ReminderURL	ReplyToEmail	SenderName	PackageCode	RxPlanCode	Insuranceplancode	DescriptorCode	County	longitude	latitude	RelationShipCode	opt_out_status	CorpCD	role	IncentiveId	prescription_drug_plan	benefit_begin_date	medical_plan_type	minor_dependent_flag	district	division	store_code	region_code	department_code	healthy_living_credit_election	orange_life_questionaire_status	tobacco_free_status	screening_status	completed_one_checklist_item	completed_two_checklist_item	completed_three_checklist_item	completed_four_checklist_item	completed_five_checklist_item	completed_six_checklist_item	mail_begin_date	email_begin_date	work_state	occ	healthy_living_credit_id	business_unit	texting_consent	benefit_summary_consent	overall_electronic_consent	mobile_begin_date	four_digit_ID	Legacy_RoleID	MemberStatus	CoverageLevel
TEST_1006_IM_USER101	Corina	Ahlm	#93455	OLD SHORE ROAD 1	arizona	AZ	OTHER	85001	en_US	M	1995-11-01	1006	ET10	1006TY101	1006TY101	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	RR5120				SP910723	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	SM101	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	TEST_1020_CAMP_USER1	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	0111	CPMO	Ada County			01	OPTED_IN	EV115	role1	incentiveId_ROLE1	0111	1970-07-31	PPO	Y	LUCK	LAN	4321	4450	176											2014-11-04	2014-11-04	abcd	FJUT	1006RT101	abcd	Y	Y	E	2014-12-04	6601	CHRA1RNCHILD1Y	FTE	You Only
TEST_1006_IM_USER102	Crissy	Ahrenholz	#93456	OLD SHORE ROAD 2	arizona	AZ	OTHER	85001	en_US	F	1995-11-02	1006	ET10	1006TY102	1006TY102	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	RR5121				SP910724	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	SM102	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	TEST_1020_CAMP_USER1	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	0122	CPMO	Ada County			01	OPTED_IN	EV115	role1	incentiveId_ROLE1	0122	1970-07-31	PPO	Y	LUCK	LAN	4322	4451	177											2014-11-04	2014-11-04	abcd	FJUT	1006RT102	abcd	Y	Y	E	2014-12-04	6602	CHRA1RNCHILD1Y	FTE	You Only
TEST_1006_IM_USER103	Crista	Ahrens	#93457	OLD SHORE ROAD 3	arizona	AZ	OTHER	85001	en_US	M	1995-11-03	1006	ET10	1006TY103	1006TY103	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	RR5122				SP910725	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	SM103	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	TEST_1020_CAMP_USER1	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	0128	CPMO	Ada County			01	OPTED_IN	EV115	role1	incentiveId_ROLE1	0128	1970-07-31	PPO	Y	LUCK	LAN	4323	4452	178											2014-11-04	2014-11-04	abcd	FJUT	1006RT103	abcd	Y	Y	E	2014-12-04	6603	CHRA1RNCHILD1Y	FTE	You Only
TEST_1006_IM_USER104	Cristal	Ahrenstorff	#93458	OLD SHORE ROAD 4	arizona	AZ	OTHER	85001	en_US	F	1995-11-04	1006	ET10	1006TY104	1006TY104	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	RR5123				SP910726	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	SM104	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	TEST_1020_CAMP_USER1	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	0134	CPMO	Ada County			01	OPTED_IN	EV115	role1	incentiveId_ROLE1	0134	1970-07-31	PPO	Y	LUCK	LAN	4324	4453	179											2014-11-04	2014-11-04	abcd	FJUT	1006RT104	abcd	Y	Y	E	2014-12-04	6604	CHRA1RNCHILD1Y	FTE	You Only
TEST_1006_IM_USER105	Cristen	Ahrent	#93459	OLD SHORE ROAD 5	arizona	AZ	OTHER	85001	en_US	F	1995-11-05	1006	ET10	1006TY105	1006TY101	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	RR5124				SP910727	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	SM105	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	TEST_1020_CAMP_USER1	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	0111	CPMO	Ada County			02	OPTED_IN	EV115	role2	incentiveId_ROLE2	0111	1970-07-31	PPO	Y	LUCK	LAN	4325	4454	180											2014-11-04	2014-11-04	abcd	FJUT	1006RT105	abcd	Y	Y	E	2014-12-04	6605	CHRA1RNCHILD1Y	FTE	You Only
TEST_1006_IM_USER106	Cristi	Ahrns	#93460	OLD SHORE ROAD 6	arizona	AZ	OTHER	85001	en_US	M	1995-11-06	1006	ET10	1006TY106	1006TY102	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	RR5125				SP910728	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	SM106	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	TEST_1020_CAMP_USER1	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	0122	CPMO	Ada County			02	OPTED_IN	EV115	role2	incentiveId_ROLE2	0122	1970-07-31	PPO	Y	LUCK	LAN	4326	4455	181											2014-11-04	2014-11-04	abcd	FJUT	1006RT106	abcd	Y	Y	E	2014-12-04	6606	CHRA1RNCHILD1Y	FTE	You Only
TEST_1006_IM_USER107	Cristie	Ahsan	#93461	OLD SHORE ROAD 7	arizona	AZ	OTHER	85001	en_US	F	1995-11-07	1006	ET10	1006TY107	1006TY103	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	RR5126				SP910729	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	SM107	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	TEST_1020_CAMP_USER1	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	0128	CPMO	Ada County			02	OPTED_IN	EV115	role2	incentiveId_ROLE2	0128	1970-07-31	PPO	Y	LUCK	LAN	4327	4456	182											2014-11-04	2014-11-04	abcd	FJUT	1006RT107	abcd	Y	Y	E	2014-12-04	6607	CHRA1RNCHILD1Y	FTE	You Only
TEST_1006_IM_USER108	Cristin	Ahsing	#93462	OLD SHORE ROAD 8	arizona	AZ	OTHER	85001	en_US	M	1995-11-08	1006	ET10	1006TY108	1006TY104	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	RR5127				SP910730	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	SM108	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	TEST_1020_CAMP_USER1	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	0134	CPMO	Ada County			02	OPTED_IN	EV115	role2	incentiveId_ROLE2	0134	1970-07-31	PPO	Y	LUCK	LAN	4328	4457	183											2014-11-04	2014-11-04	abcd	FJUT	1006RT108	abcd	Y	Y	E	2014-12-04	6608	CHRA1RNCHILD1Y	FTE	You Only
TEST_1006_IM_USER109	Cristina	Ahuja	#93463	OLD SHORE ROAD 9	arizona	AZ	OTHER	85001	en_US	M	1995-11-09	1006	ET10	1006TY109	1006TY109	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	RR5128				SP910731	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	SM109	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	TEST_1020_CAMP_USER1	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	0117	CPMO	Ada County			01	OPTED_IN	EV115	role3	incentiveId_ROLE3	0117	1970-07-31	PPO	Y	LUCK	LAN	4329	4458	184											2014-11-04	2014-11-04	abcd	FJUT	1006RT109	abcd	Y	Y	E	2014-12-04	6609	CHRA1RNCHILD1Y	FTE	You Only
TEST_1006_IM_USER110	Cristine	Ahumada	#93464	OLD SHORE ROAD 10	arizona	AZ	OTHER	85001	en_US	F	1995-11-10	1006	ET10	1006TY110	1006TY110	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	RR5129				SP910732	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	SM110	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	TEST_1020_CAMP_USER1	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	0126	CPMO	Ada County			01	OPTED_IN	EV115	role3	incentiveId_ROLE3	0126	1970-07-31	PPO	Y	LUCK	LAN	4330	4459	185											2014-11-04	2014-11-04	abcd	FJUT	1006RT110	abcd	Y	Y	E	2014-12-04	6610	CHRA1RNCHILD1Y	FTE	You Only
