Upin	FN	LN	A1	A2	C	S	PreferredAddressCategory	Z	Language	Gender	DOB	ClientCode	Ethnicity	Memberid	SubscriberID	SubscriberClientMemberID	MobileNumber	emailid_work	emailid_home	PortalUserName	PortalPassword	Fb	Twitter	Acctid	GroupNumber	SectionNumber	CoverageCode	coveragebegindate	coverageEnddate	OptinPreference	DeliveryChannel	ResponseStatus	JobStatus	JobCode	HireDate	LocationCode	FIPS	CensusTrack	CensusBlock	DeviceName	SubscriptionType	RelationShip	ResponseType	RelatedUpin	ExpectNotifMsgdate	SendingAddress	MessageType	e_ProgramLogo	ReminderURL	ReplyToEmail	SenderName	PackageCode	RxPlanCode	Insuranceplancode	DescriptorCode	County	longitude	latitude	RelationShipCode	opt_out_status	CorpCD	role	IncentiveId	prescription_drug_plan	benefit_begin_date	medical_plan_type	minor_dependent_flag	district	division	store_code	region_code	department_code	healthy_living_credit_election	orange_life_questionaire_status	tobacco_free_status	screening_status	completed_one_checklist_item	completed_two_checklist_item	completed_three_checklist_item	completed_four_checklist_item	completed_five_checklist_item	completed_six_checklist_item	mail_begin_date	email_begin_date	work_state	occ	healthy_living_credit_id	business_unit	texting_consent	benefit_summary_consent	overall_electronic_consent	mobile_begin_date	four_digit_ID	Legacy_RoleID	MemberStatus	CoverageLevel
TEST_1022_GEN_USER1	Corina	Ahlm	#93455	OLD SHORE ROAD 1	arizona	AZ	OTHER	85001	en_US	M	1965-12-01	1022	ET10	1022GM100	1022GM100	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	RR567				DF91047	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	SM194	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	TEST_1022_GEN_USER1	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	CC	CPMO	Ada County			01	OPTED_IN	EV115	other	incentiveId_OTHER	1	1970-07-31	PPO	Y	LUCK	LAN	4233	4444	101	Y										2014-11-04	2014-11-04	abcd	FJUT	1022YG887	abcd	Y	Y	E	2014-12-04	2100	CHRA1RNCHILD1Y	FTE	You Only
TEST_1022_GEN_USER2	Corine	Ahlman	#93455	OLD SHORE ROAD 1	arizona	NJ	OTHER	85001	en_US	F	1965-12-02	1022	ET10	1022GM101	1022GM100	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	RR567				DF91048	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	SM194	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	TEST_1022_GEN_USER2	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	9	CPMO	Ada County			02	OPTED_IN	EV115	other	incentiveId_OTHER	1	1970-07-31	PPO	Y	LUCK	LAN	4233	4445	101	Y										2014-11-04	2014-11-04	abcd	FJUT	1022YG888	abcd	Y	Y	E	2014-12-04	2101	CHRA1RNCHILD1Y	FTE	You Only
TEST_1022_GEN_USER3	Corinna	Ahlo	#93455	OLD SHORE ROAD 1	arizona	AZ	OTHER	85001	en_US	M	1965-12-03	1022	ET10	1022GM102	1022GM102	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	RR567				DF91049	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	SM194	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	TEST_1022_GEN_USER3	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	53	CPMO	Ada County			01	OPTED_IN	EV115	other	incentiveId_OTHER	1	1970-07-31	PPO	Y	LUCK	LAN	4233	4446	101	Y										2014-11-04	2014-11-04	abcd	FJUT	1022YG889	abcd	Y	Y	E	2014-12-04	2102	CHRA1RNCHILD1Y	FTE	You Only
TEST_1022_GEN_USER4	Corinne	Ahlquist	#93455	OLD SHORE ROAD 1	arizona	NJ	OTHER	85001	en_US	F	1965-12-04	1022	ET10	1022GM103	1022GM102	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	RR567				DF91050	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	SM194	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	TEST_1022_GEN_USER4	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	52	CPMO	Ada County			02	OPTED_IN	EV115	other	incentiveId_OTHER	1	1970-07-31	PPO	Y	LUCK	LAN	4233	4447	101	Y										2014-11-04	2014-11-04	abcd	FJUT	1022YG890	abcd	Y	Y	E	2014-12-04	2103	CHRA1RNCHILD1Y	FTE	You Only
TEST_1022_GEN_USER5	Corliss	Ahlstedt	#93455	OLD SHORE ROAD 1	arizona	AZ	OTHER	85001	en_US	M	1965-12-05	1022	ET10	1022GM104	1022GM104	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	RR567				DF91051	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	SM194	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	TEST_1022_GEN_USER5	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	51	CPMO	Ada County			01	OPTED_IN	EV115	other	incentiveId_OTHER	1	1970-07-31	PPO	Y	LUCK	LAN	4233	4448	101	Y										2014-11-04	2014-11-04	abcd	FJUT	1022YG891	abcd	Y	Y	E	2014-12-04	2104	CHRA1RNCHILD1Y	FTE	You Only
TEST_1022_GEN_USER6	Cornelia	Ahlstrom	#93455	OLD SHORE ROAD 1	arizona	NJ	OTHER	85001	en_US	F	1965-12-06	1022	ET10	1022GM105	1022GM104	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	RR567				DF91052	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	SM194	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	TEST_1022_GEN_USER6	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	50	CPMO	Ada County			02	OPTED_IN	EV115	other	incentiveId_OTHER	1	1970-07-31	PPO	Y	LUCK	LAN	4233	4449	101	Y										2014-11-04	2014-11-04	abcd	FJUT	1022YG892	abcd	Y	Y	E	2014-12-04	2105	CHRA1RNCHILD1Y	FTE	You Only
TEST_1022_GEN_USER7	Cornelius	Ahluwalia	#93455	OLD SHORE ROAD 1	arizona	AZ	OTHER	85001	en_US	M	1965-12-07	1022	ET10	1022GM106	1022GM106	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	RR567				DF91053	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	SM194	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	TEST_1022_GEN_USER7	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	49	CPMO	Ada County			01	OPTED_IN	EV115	other	incentiveId_OTHER	1	1970-07-31	PPO	Y	LUCK	LAN	4233	4450	101	Y										2014-11-04	2014-11-04	abcd	FJUT	1022YG893	abcd	Y	Y	E	2014-12-04	2106	CHRA1RNCHILD1Y	FTE	You Only
TEST_1022_GEN_USER8	Cornell	Ahmad	#93455	OLD SHORE ROAD 1	arizona	NJ	OTHER	85001	en_US	F	1965-12-08	1022	ET10	1022GM107	1022GM106	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	RR567				DF91054	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	SM194	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	TEST_1022_GEN_USER8	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	48	CPMO	Ada County			02	OPTED_IN	EV115	other	incentiveId_OTHER	1	1970-07-31	PPO	Y	LUCK	LAN	4233	4451	101	Y										2014-11-04	2014-11-04	abcd	FJUT	1022YG894	abcd	Y	Y	E	2014-12-04	2107	CHRA1RNCHILD1Y	FTE	You Only
TEST_1022_GEN_USER9	Corrie	Ahmadi	#93455	OLD SHORE ROAD 1	arizona	AZ	OTHER	85001	en_US	M	1965-12-09	1022	ET10	1022GM108	1022GM108	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	RR567				DF91055	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	SM194	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	TEST_1022_GEN_USER9	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	47	CPMO	Ada County			01	OPTED_IN	EV115	other	incentiveId_OTHER	1	1970-07-31	PPO	Y	LUCK	LAN	4233	4452	101	Y										2014-11-04	2014-11-04	abcd	FJUT	1022YG895	abcd	Y	Y	E	2014-12-04	2108	CHRA1RNCHILD1Y	FTE	You Only
TEST_1022_GEN_USER10	Corrin	Ahmann	#93455	OLD SHORE ROAD 1	arizona	NJ	OTHER	85001	en_US	F	1965-12-10	1022	ET10	1022GM109	1022GM108	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	RR567				DF91056	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	SM194	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	TEST_1022_GEN_USER10	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	46	CPMO	Ada County			02	OPTED_IN	EV115	other	incentiveId_OTHER	1	1970-07-31	PPO	Y	LUCK	LAN	4233	4453	101	Y										2014-11-04	2014-11-04	abcd	FJUT	1022YG896	abcd	Y	Y	E	2014-12-04	2109	CHRA1RNCHILD1Y	FTE	You Only
