Upin	FN	LN	A1	A2	C	S	PreferredAddressCategory	Z	Language	Gender	DOB	ClientCode	Ethnicity	Memberid	SubscriberID	SubscriberClientMemberID	MobileNumber	emailid_work	emailid_home	PortalUserName	PortalPassword	Fb	Twitter	Acctid	GroupNumber	SectionNumber	CoverageCode	coveragebegindate	coverageEnddate	OptinPreference	DeliveryChannel	ResponseStatus	JobStatus	JobCode	HireDate	LocationCode	FIPS	CensusTrack	CensusBlock	DeviceName	SubscriptionType	RelationShip	ResponseType	RelatedUpin	ExpectNotifMsgdate	SendingAddress	MessageType	e_ProgramLogo	ReminderURL	ReplyToEmail	SenderName	PackageCode	RxPlanCode	Insuranceplancode	DescriptorCode	County	longitude	latitude	RelationShipCode	opt_out_status	CorpCD	role	IncentiveId	prescription_drug_plan	benefit_begin_date	medical_plan_type	minor_dependent_flag	district	division	store_code	region_code	department_code	healthy_living_credit_election	orange_life_questionaire_status	tobacco_free_status	screening_status	completed_one_checklist_item	completed_two_checklist_item	completed_three_checklist_item	completed_four_checklist_item	completed_five_checklist_item	completed_six_checklist_item	mail_begin_date	email_begin_date	work_state	occ	healthy_living_credit_id	business_unit	texting_consent	benefit_summary_consent	overall_electronic_consent	mobile_begin_date	four_digit_ID	Legacy_RoleID	MemberStatus	CoverageLevel
TEST_1036_CMP_USER1	Aaron	Abdin	#93455	OLD SHORE ROAD 1	arizona	AZ	OTHER	85001	en_US	M	2001-01-01	1036	ET10	1036YD101	1036YD101	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	WO13	WO2123			QL91001	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	OL451	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	ABC	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	00	CPMO	Ada County			01	OPTED_IN	EV115	other	incentiveId_OTHER	00	1970-07-31	PPO	Y	LUCK	LAN	5113	1511	104											2014-11-04	2014-11-04	abcd	FJUT	1036YB234	abcd	Y	Y	E	2014-12-04	7121	CHRA1RNCHILD1Y	FTE	You Only
TEST_1036_CMP_USER2	Aaron	Abdo	#93456	OLD SHORE ROAD 2	arizona	AZ	OTHER	85001	en_US	F	2001-01-02	1036	ET10	1036YD102	1036YD101	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	WO14	WO2124			QL91002	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	OL452	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	ABC	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	01	CPMO	Ada County			02	OPTED_IN	EV115	other	incentiveId_OTHER	01	1970-07-31	PPO	Y	LUCK	LAN	5114	1512	105											2014-11-04	2014-11-04	abcd	FJUT	1036YB234	abcd	Y	Y	E	2014-12-04	7122	CHRA1RNCHILD1Y	FTE	You Only
TEST_1036_CMP_USER3	Abbey	Abdon	#93457	OLD SHORE ROAD 3	arizona	AZ	OTHER	85001	en_US	M	2001-01-03	1036	ET10	1036YD103	1036YD103	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	WO15	WO2125			QL91003	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	OL453	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	ABC	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	02	CPMO	Ada County			01	OPTED_IN	EV115	other	incentiveId_OTHER	02	1970-07-31	PPO	Y	LUCK	LAN	5115	1513	106											2014-11-04	2014-11-04	abcd	FJUT	1036YB234	abcd	Y	Y	E	2014-12-04	7123	CHRA1RNCHILD1Y	FTE	You Only
TEST_1036_CMP_USER4	Abbie	Abdool	#93458	OLD SHORE ROAD 4	arizona	AZ	OTHER	85001	en_US	F	2001-01-04	1036	ET10	1036YD104	1036YD103	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	WO16	WO2126			QL91004	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	OL454	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	ABC	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	05	CPMO	Ada County			02	OPTED_IN	EV115	other	incentiveId_OTHER	05	1970-07-31	PPO	Y	LUCK	LAN	5116	1514	107											2014-11-04	2014-11-04	abcd	FJUT	1036YB234	abcd	Y	Y	E	2014-12-04	7124	CHRA1RNCHILD1Y	FTE	You Only
TEST_1036_CMP_USER5	Abby	Abdou	#93459	OLD SHORE ROAD 5	arizona	AZ	OTHER	85001	en_US	M	2001-01-05	1036	ET10	1036YD105	1036YD105	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	WO17	WO2127			QL91005	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	OL455	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	ABC	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	09	CPMO	Ada County			01	OPTED_IN	EV115	other	incentiveId_OTHER	09	1970-07-31	PPO	Y	LUCK	LAN	5117	1515	101											2014-11-04	2014-11-04	abcd	FJUT	1036YB234	abcd	Y	Y	E	2014-12-04	7125	CHRA1RNCHILD1Y	FTE	You Only
TEST_1036_CMP_USER6	Abdul	Abdul	#93460	OLD SHORE ROAD 6	arizona	AZ	OTHER	85001	en_US	F	2001-01-06	1036	ET10	1036YD106	1036YD105	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	WO18	WO2128			QL91006	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	OL456	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	ABC	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	10	CPMO	Ada County			02	OPTED_IN	EV115	other	incentiveId_OTHER	10	1970-07-31	PPO	Y	LUCK	LAN	5115	1511	109											2014-11-04	2014-11-04	abcd	FJUT	1036YB234	abcd	Y	Y	E	2014-12-04	7126	CHRA1RNCHILD1Y	FTE	You Only
TEST_1036_CMP_USER7	Abe	Abdula	#93461	OLD SHORE ROAD 7	arizona	AZ	OTHER	85001	en_US	M	2001-01-07	1036	ET10	1036YD107	1036YD107	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	WO19	WO2129			QL91007	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	OL457	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	ABC	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	11	CPMO	Ada County			01	OPTED_IN	EV115	other	incentiveId_OTHER	11	1970-07-31	PPO	Y	LUCK	LAN	5119	1517	110											2014-11-04	2014-11-04	abcd	FJUT	1036YB234	abcd	Y	Y	E	2014-12-04	7127	CHRA1RNCHILD1Y	FTE	You Only
TEST_1036_CMP_USER8	Abel	Abdulaziz	#93462	OLD SHORE ROAD 8	arizona	AZ	OTHER	85001	en_US	F	2001-01-08	1036	ET10	1036YD108	1036YD107	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	WO20	WO2130			QL91008	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	OL458	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	ABC	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	12	CPMO	Ada County			02	OPTED_IN	EV115	other	incentiveId_OTHER	12	1970-07-31	PPO	Y	LUCK	LAN	5120	1518	111											2014-11-04	2014-11-04	abcd	FJUT	1036YB234	abcd	Y	Y	E	2014-12-04	7128	CHRA1RNCHILD1Y	FTE	You Only
TEST_1036_CMP_USER9	Abigail	Abdulkarim	#93463	OLD SHORE ROAD 9	arizona	AZ	OTHER	85001	en_US	M	2001-01-09	1036	ET10	1036YD109	1036YD109	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	WO21	WO2131			QL91009	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	OL459	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	ABC	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	27	CPMO	Ada County			01	OPTED_IN	EV115	other	incentiveId_OTHER	27	1970-07-31	PPO	Y	LUCK	LAN	5121	1519	112											2014-11-04	2014-11-04	abcd	FJUT	1036YB234	abcd	Y	Y	E	2014-12-04	7129	CHRA1RNCHILD1Y	FTE	You Only
TEST_1036_CMP_USER10	Abraham	Abdulla	#93464	OLD SHORE ROAD 10	arizona	AZ	OTHER	85001	en_US	F	2001-01-10	1036	ET10	1036YD110	1036YD109	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	WO22	WO2132			QL91010	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	OL460	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	ABC	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	30	CPMO	Ada County			02	OPTED_IN	EV115	other	incentiveId_OTHER	30	1970-07-31	PPO	Y	LUCK	LAN	5122	1520	113											2014-11-04	2014-11-04	abcd	FJUT	1036YB234	abcd	Y	Y	E	2014-12-04	7137	CHRA1RNCHILD1Y	FTE	You Only
