Upin	FN	LN	A1	A2	C	S	PreferredAddressCategory	Z	Language	Gender	DOB	ClientCode	Ethnicity	Memberid	SubscriberID	SubscriberClientMemberID	MobileNumber	emailid_work	emailid_home	PortalUserName	PortalPassword	Fb	Twitter	Acctid	GroupNumber	SectionNumber	CoverageCode	coveragebegindate	coverageEnddate	OptinPreference	DeliveryChannel	ResponseStatus	JobStatus	JobCode	HireDate	LocationCode	FIPS	CensusTrack	CensusBlock	DeviceName	SubscriptionType	RelationShip	ResponseType	RelatedUpin	ExpectNotifMsgdate	SendingAddress	MessageType	e_ProgramLogo	ReminderURL	ReplyToEmail	SenderName	PackageCode	RxPlanCode	Insuranceplancode	DescriptorCode	County	longitude	latitude	RelationShipCode	opt_out_status	CorpCD	role	IncentiveId	prescription_drug_plan	benefit_begin_date	medical_plan_type	minor_dependent_flag	district	division	store_code	region_code	department_code	healthy_living_credit_election	orange_life_questionaire_status	tobacco_free_status	screening_status	completed_one_checklist_item	completed_two_checklist_item	completed_three_checklist_item	completed_four_checklist_item	completed_five_checklist_item	completed_six_checklist_item	mail_begin_date	email_begin_date	work_state	occ	healthy_living_credit_id	business_unit	texting_consent	benefit_summary_consent	overall_electronic_consent	mobile_begin_date	four_digit_ID	Legacy_RoleID	MemberStatus	CoverageLevel
TEST_1036_GEN_USER1	Aaron	Abdin	#93455	OLD SHORE ROAD 1	arizona	AZ	OTHER	85001	en_US	M	1998-01-01	1036	ET10	1036TG101	1036TG101	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	QQ13	QQ2123			DG91001	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	RT451	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	ABC	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	00	CPMO	Ada County			01	OPTED_IN	EV115	other	incentiveId_OTHER	00	1970-07-31	PPO	Y	LUCK	LAN	8113	6511	804											2014-11-04	2014-11-04	abcd	FJUT	1036TR234	abcd	Y	Y	E	2014-12-04	5121	CHRA1RNCHILD1Y	FTE	You Only
TEST_1036_GEN_USER2	Aaron	Abdo	#93456	OLD SHORE ROAD 2	arizona	AZ	OTHER	85001	en_US	F	1998-01-02	1036	ET10	1036TG102	1036TG101	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	QQ14	QQ2124			DG91002	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	RT452	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	ABC	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	01	CPMO	Ada County			02	OPTED_IN	EV115	other	incentiveId_OTHER	01	1970-07-31	PPO	Y	LUCK	LAN	8114	6512	805											2014-11-04	2014-11-04	abcd	FJUT	1036TR234	abcd	Y	Y	E	2014-12-04	5122	CHRA1RNCHILD1Y	FTE	You Only
TEST_1036_GEN_USER3	Abbey	Abdon	#93457	OLD SHORE ROAD 3	arizona	AZ	OTHER	85001	en_US	M	1998-01-03	1036	ET10	1036TG103	1036TG103	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	QQ15	QQ2125			DG91003	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	RT453	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	ABC	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	02	CPMO	Ada County			01	OPTED_IN	EV115	other	incentiveId_OTHER	02	1970-07-31	PPO	Y	LUCK	LAN	8115	6513	806											2014-11-04	2014-11-04	abcd	FJUT	1036TR234	abcd	Y	Y	E	2014-12-04	5123	CHRA1RNCHILD1Y	FTE	You Only
TEST_1036_GEN_USER4	Abbie	Abdool	#93458	OLD SHORE ROAD 4	arizona	AZ	OTHER	85001	en_US	F	1998-01-04	1036	ET10	1036TG104	1036TG103	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	QQ16	QQ2126			DG91004	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	RT454	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	ABC	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	05	CPMO	Ada County			02	OPTED_IN	EV115	other	incentiveId_OTHER	05	1970-07-31	PPO	Y	LUCK	LAN	8116	6514	807											2014-11-04	2014-11-04	abcd	FJUT	1036TR234	abcd	Y	Y	E	2014-12-04	5124	CHRA1RNCHILD1Y	FTE	You Only
TEST_1036_GEN_USER5	Abby	Abdou	#93459	OLD SHORE ROAD 5	arizona	AZ	OTHER	85001	en_US	M	1998-01-05	1036	ET10	1036TG105	1036TG105	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	QQ17	QQ2127			DG91005	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	RT455	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	ABC	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	09	CPMO	Ada County			01	OPTED_IN	EV115	other	incentiveId_OTHER	09	1970-07-31	PPO	Y	LUCK	LAN	8117	6515	808											2014-11-04	2014-11-04	abcd	FJUT	1036TR234	abcd	Y	Y	E	2014-12-04	5125	CHRA1RNCHILD1Y	FTE	You Only
TEST_1036_GEN_USER6	Abdul	Abdul	#93460	OLD SHORE ROAD 6	arizona	AZ	OTHER	85001	en_US	F	1998-01-06	1036	ET10	1036TG106	1036TG105	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	QQ18	QQ2128			DG91006	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	RT456	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	ABC	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	10	CPMO	Ada County			02	OPTED_IN	EV115	other	incentiveId_OTHER	10	1970-07-31	PPO	Y	LUCK	LAN	8118	6516	809											2014-11-04	2014-11-04	abcd	FJUT	1036TR234	abcd	Y	Y	E	2014-12-04	5126	CHRA1RNCHILD1Y	FTE	You Only
TEST_1036_GEN_USER7	Abe	Abdula	#93461	OLD SHORE ROAD 7	arizona	AZ	OTHER	85001	en_US	M	1998-01-07	1036	ET10	1036TG107	1036TG107	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	QQ19	QQ2129			DG91007	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	RT457	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	ABC	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	11	CPMO	Ada County			01	OPTED_IN	EV115	other	incentiveId_OTHER	11	1970-07-31	PPO	Y	LUCK	LAN	8119	6517	810											2014-11-04	2014-11-04	abcd	FJUT	1036TR234	abcd	Y	Y	E	2014-12-04	5127	CHRA1RNCHILD1Y	FTE	You Only
TEST_1036_GEN_USER8	Abel	Abdulaziz	#93462	OLD SHORE ROAD 8	arizona	AZ	OTHER	85001	en_US	F	1998-01-08	1036	ET10	1036TG108	1036TG107	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	QQ20	QQ2130			DG91008	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	RT458	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	ABC	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	12	CPMO	Ada County			02	OPTED_IN	EV115	other	incentiveId_OTHER	12	1970-07-31	PPO	Y	LUCK	LAN	8120	6518	811											2014-11-04	2014-11-04	abcd	FJUT	1036TR234	abcd	Y	Y	E	2014-12-04	5128	CHRA1RNCHILD1Y	FTE	You Only
TEST_1036_GEN_USER9	Abigail	Abdulkarim	#93463	OLD SHORE ROAD 9	arizona	AZ	OTHER	85001	en_US	M	1998-01-09	1036	ET10	1036TG109	1036TG109	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	QQ21	QQ2131			DG91009	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	RT459	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	ABC	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	27	CPMO	Ada County			01	OPTED_IN	EV115	other	incentiveId_OTHER	27	1970-07-31	PPO	Y	LUCK	LAN	8121	6519	812											2014-11-04	2014-11-04	abcd	FJUT	1036TR234	abcd	Y	Y	E	2014-12-04	5129	CHRA1RNCHILD1Y	FTE	You Only
TEST_1036_GEN_USER10	Abraham	Abdulla	#93464	OLD SHORE ROAD 10	arizona	AZ	OTHER	85001	en_US	F	1998-01-10	1036	ET10	1036TG110	1036TG109	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	QQ22	QQ2132			DG91010	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	RT460	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	ABC	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	30	CPMO	Ada County			02	OPTED_IN	EV115	other	incentiveId_OTHER	30	1970-07-31	PPO	Y	LUCK	LAN	8122	6520	813											2014-11-04	2014-11-04	abcd	FJUT	1036TR234	abcd	Y	Y	E	2014-12-04	5135	CHRA1RNCHILD1Y	FTE	You Only
