Upin	FN	LN	A1	A2	C	S	PreferredAddressCategory	Z	Language	Gender	DOB	ClientCode	Ethnicity	Memberid	SubscriberID	SubscriberClientMemberID	MobileNumber	emailid_work	emailid_home	PortalUserName	PortalPassword	Fb	Twitter	Acctid	GroupNumber	SectionNumber	CoverageCode	coveragebegindate	coverageEnddate	OptinPreference	DeliveryChannel	ResponseStatus	JobStatus	JobCode	HireDate	LocationCode	FIPS	CensusTrack	CensusBlock	DeviceName	SubscriptionType	RelationShip	ResponseType	RelatedUpin	ExpectNotifMsgdate	SendingAddress	MessageType	e_ProgramLogo	ReminderURL	ReplyToEmail	SenderName	PackageCode	RxPlanCode	Insuranceplancode	DescriptorCode	County	longitude	latitude	RelationShipCode	opt_out_status	CorpCD	role	IncentiveId	prescription_drug_plan	benefit_begin_date	medical_plan_type	minor_dependent_flag	district	division	store_code	region_code	department_code	healthy_living_credit_election	orange_life_questionaire_status	tobacco_free_status	screening_status	completed_one_checklist_item	completed_two_checklist_item	completed_three_checklist_item	completed_four_checklist_item	completed_five_checklist_item	completed_six_checklist_item	mail_begin_date	email_begin_date	work_state	occ	healthy_living_credit_id	business_unit	texting_consent	benefit_summary_consent	overall_electronic_consent	mobile_begin_date	four_digit_ID	Legacy_RoleID	MemberStatus	CoverageLevel
TEST_1037_QUIZ_USER101	Laurene	Bergfield	#93455	OLD SHORE ROAD 1	arizona	AZ	OTHER	85001	en_US	M	1985-12-01	1037	ET10	1037QE101	1037QE101	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	TT561				LG91047	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	WE211	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	abcd	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	1	CPMO	Ada County			01	OPTED_IN	EV115	role1	incentiveId_ROLE1	1	1970-07-31	PPO	Y	LUCK	LAN	4101	3301	919											2014-11-04	2014-11-04	abcd	FJUT	1037NY800	abcd	Y	Y	E	2014-12-04	7165	CHRA1RNCHILD1Y	FTE	You Only
TEST_1037_QUIZ_USER102	Lauretta	Berggren	#93456	OLD SHORE ROAD 2	arizona	AZ	OTHER	85001	en_US	F	1985-12-02	1037	ET10	1037QE102	1037QE102	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	TT562				LG91048	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	WE212	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	abcd	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	3	CPMO	Ada County			01	OPTED_IN	EV115	role1	incentiveId_ROLE1	3	1970-07-31	PPO	Y	LUCK	LAN	4102	3302	920											2014-11-04	2014-11-04	abcd	FJUT	1037NY801	abcd	Y	Y	E	2014-12-04	7166	CHRA1RNCHILD1Y	FTE	You Only
TEST_1037_QUIZ_USER103	Laurette	Bergh	#93457	OLD SHORE ROAD 3	arizona	AZ	OTHER	85001	en_US	M	1985-12-03	1037	ET10	1037QE103	1037QE103	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	TT563				LG91049	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	WE213	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	abcd	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	2110	CPMO	Ada County			01	OPTED_IN	EV115	role1	incentiveId_ROLE1	2110	1970-07-31	PPO	Y	LUCK	LAN	4103	3303	921											2014-11-04	2014-11-04	abcd	FJUT	1037NY802	abcd	Y	Y	E	2014-12-04	7167	CHRA1RNCHILD1Y	FTE	You Only
TEST_1037_QUIZ_USER104	Lauri	Bergholm	#93458	OLD SHORE ROAD 4	arizona	AZ	OTHER	85001	en_US	F	1985-12-04	1037	ET10	1037QE104	1037QE104	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	TT564				LG91050	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	WE214	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	abcd	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	2160	CPMO	Ada County			01	OPTED_IN	EV115	role1	incentiveId_ROLE1	2160	1970-07-31	PPO	Y	LUCK	LAN	4104	3304	922											2014-11-04	2014-11-04	abcd	FJUT	1037NY803	abcd	Y	Y	E	2014-12-04	7168	CHRA1RNCHILD1Y	FTE	You Only
TEST_1037_QUIZ_USER105	Laurice	Bergholz	#93459	OLD SHORE ROAD 5	arizona	AZ	OTHER	85001	en_US	M	1985-12-05	1037	ET10	1037QE105	1037QE101	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	TT565				LG91051	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	WE215	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	abcd	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	1	CPMO	Ada County			02	OPTED_IN	EV115	role2	incentiveId_ROLE2	1	1970-07-31	PPO	Y	LUCK	LAN	4105	3305	923											2014-11-04	2014-11-04	abcd	FJUT	1037NY804	abcd	Y	Y	E	2014-12-04	7169	CHRA1RNCHILD1Y	FTE	You Only
TEST_1037_QUIZ_USER106	Laurie	Bergin	#93460	OLD SHORE ROAD 6	arizona	AZ	OTHER	85001	en_US	F	1985-12-06	1037	ET10	1037QE106	1037QE102	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	TT566				LG91052	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	WE216	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	abcd	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	3	CPMO	Ada County			02	OPTED_IN	EV115	role2	incentiveId_ROLE2	3	1970-07-31	PPO	Y	LUCK	LAN	4106	3306	924											2014-11-04	2014-11-04	abcd	FJUT	1037NY805	abcd	Y	Y	E	2014-12-04	7170	CHRA1RNCHILD1Y	FTE	You Only
TEST_1037_QUIZ_USER107	Laurinda	Bergland	#93461	OLD SHORE ROAD 7	arizona	AZ	OTHER	85001	en_US	M	1985-12-07	1037	ET10	1037QE107	1037QE103	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	TT567				LG91053	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	WE217	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	abcd	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	2110	CPMO	Ada County			02	OPTED_IN	EV115	role2	incentiveId_ROLE2	2110	1970-07-31	PPO	Y	LUCK	LAN	4107	3307	925											2014-11-04	2014-11-04	abcd	FJUT	1037NY806	abcd	Y	Y	E	2014-12-04	7171	CHRA1RNCHILD1Y	FTE	You Only
TEST_1037_QUIZ_USER108	Laurine	Berglund	#93462	OLD SHORE ROAD 8	arizona	AZ	OTHER	85001	en_US	F	1985-12-08	1037	ET10	1037QE108	1037QE104	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	TT568				LG91054	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	WE218	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	abcd	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	2160	CPMO	Ada County			02	OPTED_IN	EV115	role2	incentiveId_ROLE2	2160	1970-07-31	PPO	Y	LUCK	LAN	4108	3308	926											2014-11-04	2014-11-04	abcd	FJUT	1037NY807	abcd	Y	Y	E	2014-12-04	7172	CHRA1RNCHILD1Y	FTE	You Only
TEST_1037_QUIZ_USER109	Lauryn	Bergman	#93463	OLD SHORE ROAD 9	arizona	AZ	OTHER	85001	en_US	M	1985-12-09	1037	ET10	1037QE109	1037QE109	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	TT569				LG91055	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	WE219	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	abcd	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	2114	CPMO	Ada County			01	OPTED_IN	EV115	role3	incentiveId_ROLE3	2114	1970-07-31	PPO	Y	LUCK	LAN	4109	3309	927											2014-11-04	2014-11-04	abcd	FJUT	1037NY808	abcd	Y	Y	E	2014-12-04	7173	CHRA1RNCHILD1Y	FTE	You Only
TEST_1037_QUIZ_USER110	Lavada	Bergmann	#93464	OLD SHORE ROAD 10	arizona	AZ	OTHER	85001	en_US	F	1985-12-10	1037	ET10	1037QE110	1037QE110	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	TT570				LG91056	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	WE220	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	abcd	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	2116	CPMO	Ada County			01	OPTED_IN	EV115	role3	incentiveId_ROLE3	2116	1970-07-31	PPO	Y	LUCK	LAN	4110	3310	928											2014-11-04	2014-11-04	abcd	FJUT	1037NY809	abcd	Y	Y	E	2014-12-04	7174	CHRA1RNCHILD1Y	FTE	You Only
