Upin	FN	LN	A1	A2	C	S	PreferredAddressCategory	Z	Language	Gender	DOB	ClientCode	Ethnicity	Memberid	SubscriberID	SubscriberClientMemberID	MobileNumber	emailid_work	emailid_home	PortalUserName	PortalPassword	Fb	Twitter	Acctid	GroupNumber	SectionNumber	CoverageCode	coveragebegindate	coverageEnddate	OptinPreference	DeliveryChannel	ResponseStatus	JobStatus	JobCode	HireDate	LocationCode	FIPS	CensusTrack	CensusBlock	DeviceName	SubscriptionType	RelationShip	ResponseType	RelatedUpin	ExpectNotifMsgdate	SendingAddress	MessageType	e_ProgramLogo	ReminderURL	ReplyToEmail	SenderName	PackageCode	RxPlanCode	Insuranceplancode	DescriptorCode	County	longitude	latitude	RelationShipCode	opt_out_status	CorpCD	role	IncentiveId	prescription_drug_plan	benefit_begin_date	medical_plan_type	minor_dependent_flag	district	division	store_code	region_code	department_code	healthy_living_credit_election	orange_life_questionaire_status	tobacco_free_status	screening_status	completed_one_checklist_item	completed_two_checklist_item	completed_three_checklist_item	completed_four_checklist_item	completed_five_checklist_item	completed_six_checklist_item	mail_begin_date	email_begin_date	work_state	occ	healthy_living_credit_id	business_unit	texting_consent	benefit_summary_consent	overall_electronic_consent	mobile_begin_date	four_digit_ID	Legacy_RoleID	MemberStatus	CoverageLevel
TEST_1006_GEN_USER1	Corina	Ahlm	#93455	OLD SHORE ROAD 1	arizona	AZ	OTHER	85001	en_US	M	1985-12-01	1006	ET10	1006TM111	1006TM111	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	RR501				SM88711	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	SM104	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	ABCD	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	0111	CPMO	Ada County			01	OPTED_IN	EV115	role1	incentiveId_ROLE1	0111	1970-07-31	PPO	Y	LUCK	LAN	4011	7001	110											2014-11-04	2014-11-04	abcd	FJUT	1006GN101	abcd	Y	Y	E	2014-12-04	1101	CHRA1RNCHILD1Y	FTE	You Only
TEST_1006_GEN_USER2	Corine	Ahlman	#93456	OLD SHORE ROAD 2	arizona	AZ	OTHER	85001	en_US	F	1985-12-02	1006	ET10	1006TM112	1006TM112	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	RR502				SM88712	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	SM105	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	ABCD	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	0122	CPMO	Ada County			01	OPTED_IN	EV115	role1	incentiveId_ROLE1	0122	1970-07-31	PPO	Y	LUCK	LAN	4012	7002	111											2014-11-04	2014-11-04	abcd	FJUT	1006GN102	abcd	Y	Y	E	2014-12-04	1102	CHRA1RNCHILD1Y	FTE	You Only
TEST_1006_GEN_USER3	Corinna	Ahlo	#93457	OLD SHORE ROAD 3	arizona	AZ	OTHER	85001	en_US	M	1985-12-03	1006	ET10	1006TM113	1006TM113	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	RR503				SM88713	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	SM106	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	ABCD	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	0128	CPMO	Ada County			01	OPTED_IN	EV115	role1	incentiveId_ROLE1	0128	1970-07-31	PPO	Y	LUCK	LAN	4013	7003	112											2014-11-04	2014-11-04	abcd	FJUT	1006GN103	abcd	Y	Y	E	2014-12-04	1103	CHRA1RNCHILD1Y	FTE	You Only
TEST_1006_GEN_USER4	Corinne	Ahlquist	#93458	OLD SHORE ROAD 4	arizona	AZ	OTHER	85001	en_US	F	1985-12-04	1006	ET10	1006TM114	1006TM114	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	RR504				SM88714	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	SM107	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	ABCD	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	0134	CPMO	Ada County			01	OPTED_IN	EV115	role1	incentiveId_ROLE1	0134	1970-07-31	PPO	Y	LUCK	LAN	4014	7004	113											2014-11-04	2014-11-04	abcd	FJUT	1006GN104	abcd	Y	Y	E	2014-12-04	1104	CHRA1RNCHILD1Y	FTE	You Only
TEST_1006_GEN_USER5	Corliss	Ahlstedt	#93459	OLD SHORE ROAD 5	arizona	AZ	OTHER	85001	en_US	F	1985-12-05	1006	ET10	1006TM115	1006TM111	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	RR505				SM88715	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	SM108	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	ABCD	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	0111	CPMO	Ada County			02	OPTED_IN	EV115	role2	incentiveId_ROLE2	0111	1970-07-31	PPO	Y	LUCK	LAN	4015	7005	114											2014-11-04	2014-11-04	abcd	FJUT	1006GN105	abcd	Y	Y	E	2014-12-04	1105	CHRA1RNCHILD1Y	FTE	You Only
TEST_1006_GEN_USER6	Cornelia	Ahlstrom	#93460	OLD SHORE ROAD 6	arizona	AZ	OTHER	85001	en_US	M	1985-12-06	1006	ET10	1006TM116	1006TM112	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	RR506				SM88716	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	SM109	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	ABCD	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	0122	CPMO	Ada County			02	OPTED_IN	EV115	role2	incentiveId_ROLE2	0122	1970-07-31	PPO	Y	LUCK	LAN	4016	7006	115											2014-11-04	2014-11-04	abcd	FJUT	1006GN106	abcd	Y	Y	E	2014-12-04	1106	CHRA1RNCHILD1Y	FTE	You Only
TEST_1006_GEN_USER7	Cornelius	Ahluwalia	#93461	OLD SHORE ROAD 7	arizona	AZ	OTHER	85001	en_US	F	1985-12-07	1006	ET10	1006TM117	1006TM113	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	RR507				SM88717	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	SM110	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	ABCD	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	0128	CPMO	Ada County			02	OPTED_IN	EV115	role2	incentiveId_ROLE2	0128	1970-07-31	PPO	Y	LUCK	LAN	4017	7007	116											2014-11-04	2014-11-04	abcd	FJUT	1006GN107	abcd	Y	Y	E	2014-12-04	1107	CHRA1RNCHILD1Y	FTE	You Only
TEST_1006_GEN_USER8	Cornell	Ahmad	#93462	OLD SHORE ROAD 8	arizona	AZ	OTHER	85001	en_US	M	1985-12-08	1006	ET10	1006TM118	1006TM114	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	RR508				SM88718	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	SM111	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	ABCD	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	0134	CPMO	Ada County			02	OPTED_IN	EV115	role2	incentiveId_ROLE2	0134	1970-07-31	PPO	Y	LUCK	LAN	4018	7008	117											2014-11-04	2014-11-04	abcd	FJUT	1006GN108	abcd	Y	Y	E	2014-12-04	1108	CHRA1RNCHILD1Y	FTE	You Only
TEST_1006_GEN_USER9	Corrie	Ahmadi	#93463	OLD SHORE ROAD 9	arizona	AZ	OTHER	85001	en_US	M	1985-12-09	1006	ET10	1006TM119	1006TM119	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	RR509				SM88719	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	SM112	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	ABCD	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	0117	CPMO	Ada County			01	OPTED_IN	EV115	role3	incentiveId_ROLE3	0117	1970-07-31	PPO	Y	LUCK	LAN	4019	7009	118											2014-11-04	2014-11-04	abcd	FJUT	1006GN109	abcd	Y	Y	E	2014-12-04	1109	CHRA1RNCHILD1Y	FTE	You Only
TEST_1006_GEN_USER10	Corrin	Ahmann	#93464	OLD SHORE ROAD 10	arizona	AZ	OTHER	85001	en_US	F	1985-12-10	1006	ET10	1006TM120	1006TM120	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	RR510				SM88720	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	SM113	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	ABCD	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	0126	CPMO	Ada County			01	OPTED_IN	EV115	role3	incentiveId_ROLE3	0126	1970-07-31	PPO	Y	LUCK	LAN	4020	7010	119											2014-11-04	2014-11-04	abcd	FJUT	1006GN110	abcd	Y	Y	E	2014-12-04	1110	CHRA1RNCHILD1Y	FTE	You Only
